hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 10%,fewer than expected appearances
Aces paired,8267,3224,0.38998427482762793,0.30000000000000004,False
Kings paired,8061,2668,0.3309763056692718,0.30000000000000004,False
Queens paired,8175,2396,0.2930886850152905,0.2,False
"Ace, King suited",5460,1480,0.27106227106227104,0.2,False
Jacks paired,8056,2033,0.25235849056603776,0.2,False
"Ace, Queen suited",5521,1295,0.2345589567107408,0.2,False
"Ace, Jack suited",5440,1266,0.23272058823529412,0.2,False
"King, Queen suited",5346,1244,0.23269734380845492,0.2,False
"King, Jack suited",5388,1236,0.22939866369710468,0.2,False
"Queen, Jack suited",5380,1222,0.22713754646840148,0.2,False
"Ace, 10 suited",5442,1225,0.225101065784638,0.2,False
"Ace, King off suit",16319,3668,0.22476867455113672,0.2,False
10s paired,8187,1832,0.2237693904971296,0.2,False
"King, 10 suited",5440,1217,0.22371323529411766,0.2,False
"Jack, 10 suited",5371,1150,0.21411282815118227,0.2,False
"Queen, 10 suited",5520,1173,0.2125,0.2,False
"Ace, Queen off suit",16145,3367,0.20854753793744193,0.2,False
9s paired,8214,1670,0.20331141952763573,0.2,False
"Ace, 9 suited",5364,1089,0.20302013422818793,0.2,False
"King, 9 suited",5552,1124,0.20244956772334294,0.2,False
"King, Queen off suit",16237,3249,0.20009854037075814,0.2,False
"Ace, 5 suited",5391,1070,0.19847894639213504,0.1,False
"Ace, Jack off suit",16197,3136,0.19361610174723715,0.1,False
"Ace, 8 suited",5481,1057,0.19284802043422733,0.1,False
"10, 9 suited",5357,1031,0.19245846555908158,0.1,False
"King, Jack off suit",16556,3161,0.19092776032858177,0.1,False
"Ace, 7 suited",5501,1040,0.18905653517542265,0.1,False
"Ace, 4 suited",5541,1027,0.1853456054863743,0.1,False
"Queen, Jack off suit",16587,3067,0.18490384035690602,0.1,False
"Jack, 9 suited",5235,967,0.18471824259789876,0.1,False
"Ace, 10 off suit",16171,2963,0.18322923752396264,0.1,False
"9, 8 suited",5441,992,0.18231942657599706,0.1,False
"Ace, 3 suited",5410,985,0.18207024029574861,0.1,False
"King, 10 off suit",16451,2993,0.18193422892225397,0.1,False
"King, 7 suited",5301,958,0.18072061875117904,0.1,False
"Jack, 10 off suit",16121,2890,0.17926927609949755,0.1,False
"Ace, 2 suited",5418,971,0.1792174234034699,0.1,False
"10, 8 suited",5417,965,0.17814288351486063,0.1,False
"Queen, 8 suited",5389,960,0.17814065689367228,0.1,False
"Ace, 6 suited",5387,953,0.17690736959346576,0.1,False
"Queen, 9 suited",5445,963,0.1768595041322314,0.1,False
"King, 6 suited",5497,968,0.17609605239221393,0.1,False
"Queen, 10 off suit",16388,2862,0.1746399804735172,0.1,False
8s paired,8113,1415,0.17441143843214593,0.1,False
"King, 8 suited",5486,956,0.17426175720014583,0.1,False
"King, 4 suited",5394,938,0.1738969225064887,0.1,False
"Jack, 8 suited",5530,958,0.17323688969258588,0.1,False
"Ace, 9 off suit",16189,2754,0.17011551053184262,0.1,False
"King, 5 suited",5312,884,0.1664156626506024,0.1,False
"10, 7 suited",5346,884,0.16535727646838758,0.1,False
"Queen, 7 suited",5386,886,0.16450055699962868,0.1,False
"Queen, 6 suited",5488,899,0.16381195335276968,0.1,False
7s paired,8230,1335,0.16221142162818955,0.1,False
"7, 6 suited",5319,849,0.15961646926113932,0.1,False
"King, 3 suited",5382,856,0.15904868078781123,0.1,False
"8, 7 suited",5471,870,0.159020288795467,0.1,False
6s paired,8083,1285,0.15897562786094271,0.1,False
"6, 5 suited",5436,859,0.1580206033848418,0.1,False
"King, 9 off suit",16318,2571,0.15755607304816766,0.1,False
"Ace, 8 off suit",16392,2581,0.1574548560273304,0.1,False
"9, 6 suited",5548,869,0.15663302090843548,0.1,False
"9, 7 suited",5386,839,0.155774229483847,0.1,False
"Queen, 5 suited",5306,825,0.15548435733132304,0.1,False
"10, 9 off suit",16229,2505,0.1543533181342042,0.1,False
"Queen, 9 off suit",16551,2553,0.1542504984593076,0.1,False
"King, 2 suited",5411,829,0.1532064313435594,0.1,False
"Ace, 5 off suit",16325,2483,0.15209800918836142,0.1,False
"8, 5 suited",5296,803,0.1516238670694864,0.1,False
"Ace, 7 off suit",16096,2439,0.15152833001988072,0.1,False
"7, 5 suited",5449,823,0.151036887502294,0.1,False
"Jack, 6 suited",5567,838,0.15052990838871924,0.1,False
"8, 6 suited",5534,831,0.15016263100831226,0.1,False
"Queen, 3 suited",5364,804,0.14988814317673377,0.1,False
"Jack, 7 suited",5474,818,0.1494336865180855,0.1,False
"5, 4 suited",5483,817,0.1490060186029546,0.1,False
"Ace, 4 off suit",16449,2438,0.1482156970028573,0.1,False
"Jack, 9 off suit",16239,2396,0.14754603115955417,0.1,False
"10, 4 suited",5374,787,0.14644585039077038,0.1,False
"10, 8 off suit",16328,2390,0.14637432631063205,0.1,False
5s paired,8234,1194,0.14500850133592422,0.1,False
"9, 5 suited",5525,799,0.14461538461538462,0.1,False
"Queen, 4 suited",5454,784,0.14374770810414375,0.1,False
"King, 8 off suit",16359,2351,0.14371294088880737,0.1,False
"Ace, 6 off suit",16436,2358,0.1434655633974203,0.1,False
"Ace, 3 off suit",16238,2325,0.1431826579628033,0.1,False
"4, 3 suited",5361,767,0.14307032270098863,0.1,False
"Jack, 5 suited",5373,763,0.14200632793597617,0.1,False
"Queen, 2 suited",5438,769,0.14141228392791466,0.1,False
3s paired,8113,1134,0.13977566867989646,0.1,False
"Jack, 4 suited",5434,759,0.1396761133603239,0.1,False
"8, 4 suited",5495,767,0.13958143767060965,0.1,False
"7, 4 suited",5411,751,0.13879135095176492,0.1,False
"6, 4 suited",5474,747,0.13646328096455973,0.1,False
"5, 3 suited",5499,749,0.13620658301509364,0.1,False
"Queen, 8 off suit",16122,2193,0.13602530703386675,0.1,False
"10, 6 suited",5435,738,0.1357865685372585,0.1,False
"9, 8 off suit",16178,2193,0.13555445666955124,0.1,False
"10, 5 suited",5465,739,0.13522415370539798,0.1,False
4s paired,8032,1084,0.1349601593625498,0.1,False
"Ace, 2 off suit",16365,2205,0.13473877176901924,0.1,False
"King, 7 off suit",16169,2174,0.13445482095367678,0.1,False
"Jack, 8 off suit",16411,2201,0.13411736030711108,0.1,False
"Jack, 3 suited",5548,739,0.13320115356885365,0.1,False
2s paired,8035,1069,0.1330429371499689,0.1,False
"Jack, 2 suited",5445,722,0.13259871441689625,0.1,False
"10, 3 suited",5441,711,0.13067450836243338,0.1,False
"King, 6 off suit",16305,2115,0.1297148114075437,0.1,False
"5, 2 suited",5418,699,0.12901439645625692,0.1,False
"8, 7 off suit",16244,2091,0.12872445210539277,0.1,False
"King, 5 off suit",16140,2070,0.12825278810408922,0.1,False
"6, 3 suited",5439,697,0.1281485567199853,0.1,False
"10, 2 suited",5442,697,0.1280779125321573,0.1,False
"4, 2 suited",5302,659,0.12429271972840437,0.1,False
"9, 2 suited",5415,672,0.12409972299168975,0.1,False
"10, 7 off suit",16314,2024,0.12406522005639328,0.1,False
"9, 7 off suit",16356,2019,0.12344093910491563,0.1,False
"7, 6 off suit",16297,2004,0.12296741731607044,0.1,False
"Jack, 7 off suit",16277,1999,0.1228113288689562,0.1,False
"7, 3 suited",5520,677,0.12264492753623188,0.1,False
"9, 3 suited",5459,669,0.12254991756732002,0.1,False
"Queen, 7 off suit",16506,1983,0.12013813158851326,0.1,False
"Queen, 6 off suit",16228,1948,0.12003943800838057,0.1,False
"King, 4 off suit",16425,1960,0.1193302891933029,0.1,False
"8, 2 suited",5443,646,0.1186845489619695,0.1,False
"6, 5 off suit",16251,1928,0.11863885299366193,0.1,False
"8, 3 suited",5444,641,0.1177443056576047,0.1,False
"King, 3 off suit",16179,1904,0.11768341677483157,0.1,False
"Queen, 5 off suit",16216,1903,0.11735323137641836,0.1,False
"3, 2 suited",5456,639,0.11711876832844574,0.1,False
"8, 6 off suit",16246,1900,0.11695186507447987,0.1,False
"9, 6 off suit",16207,1885,0.11630776824828777,0.1,False
"9, 4 suited",5409,612,0.11314475873544093,0.1,False
"7, 2 suited",5242,589,0.11236169400991988,0.1,False
"10, 6 off suit",16525,1855,0.11225416036308623,0.1,False
"Jack, 6 off suit",16316,1831,0.1122211326305467,0.1,False
"6, 2 suited",5440,609,0.11194852941176471,0.1,False
"5, 4 off suit",16332,1823,0.11162135684545677,0.1,False
"Jack, 5 off suit",16109,1780,0.11049723756906077,0.1,False
"7, 5 off suit",16189,1782,0.11007474210883933,0.1,False
"King, 2 off suit",16233,1768,0.10891394073800284,0.1,False
"Queen, 4 off suit",16151,1728,0.10699027923967556,0.1,False
"6, 4 off suit",16279,1718,0.10553473800602002,0.1,False
"Jack, 4 off suit",16229,1670,0.10290221208946947,0.1,False
"Queen, 3 off suit",16217,1651,0.10180674600727631,0.1,False
"8, 5 off suit",16313,1657,0.10157543063814135,0.1,False
"10, 5 off suit",15972,1595,0.09986225895316804,0.0,False
"Queen, 2 off suit",16309,1613,0.09890244650193145,0.0,False
"5, 3 off suit",16282,1595,0.09796093845964869,0.0,False
"7, 4 off suit",16210,1586,0.09784083898827885,0.0,False
"9, 5 off suit",16423,1598,0.09730256347804908,0.0,False
"Jack, 2 off suit",16562,1607,0.09702934428209153,0.0,False
"Jack, 3 off suit",16285,1565,0.0961007061713233,0.0,False
"10, 4 off suit",16240,1548,0.09532019704433498,0.0,False
"10, 3 off suit",16486,1540,0.09341259250272958,0.0,False
"8, 4 off suit",16279,1481,0.09097610418330364,0.0,False
"9, 4 off suit",16294,1460,0.08960353504357432,0.0,False
"5, 2 off suit",16503,1469,0.08901411864509483,0.0,False
"6, 3 off suit",16242,1445,0.08896687600049255,0.0,False
"4, 3 off suit",16098,1416,0.08796123742079762,0.0,False
"9, 3 off suit",16273,1413,0.08683094696736926,0.0,False
"10, 2 off suit",16019,1379,0.0860852737374368,0.0,False
"6, 2 off suit",16383,1366,0.0833791124946591,0.0,False
"7, 3 off suit",16204,1337,0.08251049123673167,0.0,False
"4, 2 off suit",16386,1340,0.08177712681557427,0.0,False
"7, 2 off suit",16350,1290,0.07889908256880734,0.0,False
"8, 3 off suit",16127,1264,0.07837787561232715,0.0,False
"8, 2 off suit",16444,1275,0.07753587934809049,0.0,False
"9, 2 off suit",16369,1256,0.07673040503390555,0.0,False
"3, 2 off suit",16406,1231,0.0750335243203706,0.0,False
